Name,predicted_redox_potential,MW,TopoPSA,LipoaffinityIndex,dipole_moment,nRing,VABC,LUMO,HOMO,nAtom,nHeavyAtom,topoDiameter,capacity_proxy_mAh_g,screen_score,screen_rank,passes_mw,passes_polarity,passes_complexity,passes_electronic,passes_all,pareto_frontier
102182508_b3lyp_prop_3,1.1315016,210.06807956,34.14,3.9443803283257743,1.46735,2.0,222.476109856056,-1.868,-8.995,26,16,8.0,255.16947839559185,0.32112614012725565,343,True,True,True,True,True,False
102182508_b3lyp_prop_2,1.1207161,210.06807956,34.14,4.432582360638699,1.48238,2.0,222.476109856056,-1.879,-9.484,26,16,7.0,255.16947839559185,0.3194010689433216,348,True,True,True,True,True,False
102182508_b3lyp_prop_1,1.1266505,210.06807956,34.14,3.9443803283257743,1.48713,2.0,222.476109856056,-1.868,-8.997,26,16,8.0,255.16947839559185,0.32026695993226123,346,True,True,True,True,True,False
102182508_b3lyp_prop_0,1.1775794,210.06807956,34.14,3.968520633660872,2.24257,2.0,222.476109856056,-1.903,-9.184,26,16,9.0,255.16947839559185,0.32975777830439795,318,True,True,True,True,True,False
102182508_b3lyp_6,1.4643774,197.047678464,57.93,2.8928220455404388,3.71912,2.0,198.88090081248924,-2.474,-9.79,22,15,7.0,272.0304177482709,0.39524376843695297,163,True,True,True,True,True,False
102182508_b3lyp_5,1.3956393,197.047678464,57.93,2.9139866970584527,4.54084,2.0,198.88090081248924,-2.477,-9.805,22,15,8.0,272.0304177482709,0.382724259836718,180,True,True,True,True,True,False
102182508_b3lyp_4,1.6632305,197.047678464,57.93,2.8502293386243385,3.77562,2.0,198.88090081248924,-2.459,-9.793,22,15,6.0,272.0304177482709,0.4314615771604027,87,True,True,True,True,True,False
102182508_b3lyp_3,1.2115905,197.047678464,57.93,2.561091083553792,3.53319,2.0,198.88090081248924,-2.228,-10.129,22,15,8.0,272.0304177482709,0.349202816231295,262,True,True,True,True,True,False
102182508_b3lyp_1,1.193804,197.047678464,57.93,2.91390125,3.71622,2.0,198.88090081248924,-2.236,-10.112,22,15,6.0,272.0304177482709,0.34596330378775253,271,True,True,True,True,True,False
102182508_b3lyp_0,1.3210074,197.047678464,57.93,2.530739644746787,3.86434,2.0,198.88090081248924,-2.147,-10.059,22,15,7.0,272.0304177482709,0.3691313013864006,211,True,True,True,True,True,False
102182508_b3lyp,1.1407517,172.052429496,34.14,3.1852704761904764,1.00093,2.0,175.8610733800558,-1.946,-9.564,21,13,6.0,311.55016204020006,0.36735801607336815,221,True,True,True,True,True,False
102160488_b3lyp_prop_3,1.6931918,200.047344116,51.21,2.024849006046863,2.82,2.0,199.31082600568365,-2.196,-10.24,23,15,7.0,267.951381837924,0.4337129467568933,84,True,True,True,True,True,False
102160488_b3lyp_prop_2,1.8956834,200.047344116,51.21,2.003189498535525,5.52353,2.0,199.31082600568365,-2.22,-10.284,23,15,8.0,267.951381837924,0.4705934697232782,39,True,True,True,True,True,False
102160488_b3lyp_prop_1,1.7122773,200.047344116,51.21,2.0326755990173844,3.46888,2.0,199.31082600568365,-2.299,-10.021,23,15,7.0,267.951381837924,0.4371890598378717,80,True,True,True,True,True,False
102160488_b3lyp_prop_0,1.7271446,200.047344116,51.21,2.04399652494331,4.53412,2.0,199.31082600568365,-2.233,-10.277,23,15,7.0,267.951381837924,0.4398968988500177,77,True,True,True,True,True,False
102160488_b3lyp_2,2.012872,187.02694302,75.0,0.925890961829176,5.89214,2.0,175.71561696211694,-2.817,-10.749,19,14,6.0,286.60556293836646,0.5065971142650457,21,True,False,True,True,False,False
102160488_b3lyp_1,2.1655028,187.02694302,75.0,0.8792677768329551,3.39809,2.0,175.71561696211694,-2.813,-10.759,19,14,7.0,286.60556293836646,0.5343963033557745,9,True,True,True,False,False,False
102160488_b3lyp_0,1.8691489,187.02694302,75.0,0.6896787698412696,5.10901,2.0,175.71561696211694,-2.683,-10.782,19,14,6.0,286.60556293836646,0.4804203636051031,29,True,False,True,True,False,False
102160488_b3lyp,1.0602916,162.031694052,51.21,1.0528958796296293,3.54056,2.0,152.69578952968348,-2.344,-10.397,18,12,5.0,330.8177613182663,0.36784533733473185,216,True,True,True,True,True,False
10154120_b3lyp_prop_2,1.1582098,184.052429496,34.14,3.3874765906084656,3.14408,1.0,200.2405993051225,-1.87,-10.103,22,14,8.0,291.2374611716486,0.35457460940935065,248,True,True,True,True,True,False
10154120_b3lyp_prop_1,1.1797116,184.052429496,34.14,3.3800046360859155,0.00362977,1.0,200.2405993051225,-1.865,-10.101,22,14,9.0,291.2374611716486,0.35849079848386695,242,True,False,True,True,False,False
10154120_b3lyp_prop_0,1.3158457,184.052429496,34.14,3.391981243386243,2.88056,1.0,200.2405993051225,-1.927,-9.469,22,14,7.0,291.2374611716486,0.38328539193727423,178,True,True,True,True,True,False
10154120_b3lyp_1,1.5870945,171.0320284,57.93,2.2192010189909297,6.13238,1.0,176.64539026155586,-2.475,-10.603,18,13,8.0,313.4089140516145,0.45011272053354745,62,True,False,True,True,False,False
10154120_b3lyp_0,1.6210679,171.0320284,57.93,2.253672413076341,4.14182,1.0,176.64539026155586,-2.46,-10.534,18,13,6.0,313.4089140516145,0.4563003979169703,56,True,True,True,True,True,False
10154120_b3lyp,1.1369348,146.036779432,34.14,2.3972125803099016,2.43064,1.0,153.62556282912243,-1.968,-10.283,17,11,6.0,367.05111203748754,0.4102792494575538,123,True,True,True,True,True,False
101355_b3lyp_prop_1,1.1886984,190.06299418,43.370000000000005,2.9589498771730915,2.7571,1.0,197.00775878141687,-1.9,-9.098,24,14,7.0,282.0273484596584,0.3528896668546482,256,True,True,True,True,True,False
101355_b3lyp_prop_0,1.2656618,190.06299418,43.370000000000005,2.928851113709372,3.24379,1.0,197.00775878141687,-1.852,-9.802,24,14,8.0,282.0273484596584,0.366907293497829,223,True,True,True,True,True,False
101355_b3lyp_1,1.5511101,177.04259308399998,67.16,1.8580363605442167,7.40772,1.0,173.41254973785024,-2.44,-10.347,20,13,6.0,302.7687369188968,0.4351969658615415,83,True,False,True,True,False,False
101355_b3lyp_0,1.5861455,177.04259308399998,67.16,1.805900819160997,6.44199,1.0,173.41254973785024,-2.462,-10.406,20,13,7.0,302.7687369188968,0.4415780901195829,74,True,False,True,True,False,False
101355_b3lyp,1.0885391,152.04734411599998,43.370000000000005,1.9559801851851848,3.95246,1.0,150.39272230541678,-1.936,-10.031,19,11,5.0,352.5412600958956,0.3900619491230911,167,True,True,True,True,True,False
